257,Man Airport,MJC,Cote d'Ivoire,Man,"{latitude:7.27206993103027, longitude:-7.58735990524291}",0
258,San Pedro Airport,SPY,Cote d'Ivoire,San Pedro,"{latitude:4.74671983718872, longitude:-6.66082000732421}",0
259,Yamoussoukro Airport,ASK,Cote d'Ivoire,Yamoussoukro,"{latitude:6.9031701088, longitude:-5.36558008194}",0
260,Nnamdi Azikiwe International Airport,ABV,Nigeria,Abuja,"{latitude:9.00679016113281, longitude:7.26316976547241}",1
261,Akure Airport,AKR,Nigeria,Akure,"{latitude:7.24673986434936, longitude:5.30101013183593}",1
262,Benin Airport,BNI,Nigeria,Benin,"{latitude:6.31697988510131, longitude:5.59950017929077}",1
263,Margaret Ekpo International Airport,CBQ,Nigeria,Calabar,"{latitude:4.97601985931396, longitude:8.34720039367675}",1
264,Akanu Ibiam International Airport,ENU,Nigeria,Enugu,"{latitude:6.47426986694335, longitude:7.56196022033691}",1
266,Ibadan Airport,IBA,Nigeria,Ibadan,"{latitude:7.36246013641357, longitude:3.97832989692687}",1
267,Ilorin International Airport,ILR,Nigeria,Ilorin,"{latitude:8.44021034240722, longitude:4.49391984939575}",1
268,Yakubu Gowon Airport,JOS,Nigeria,Jos,"{latitude:9.63982963562011, longitude:8.86905002593994}",1
269,Kaduna Airport,KAD,Nigeria,Kaduna,"{latitude:10.6960000991821, longitude:7.32010984420776}",1
270,Mallam Aminu International Airport,KAN,Nigeria,Kano,"{latitude:12.0476, longitude:8.52462}",1
271,Maiduguri International Airport,MIU,Nigeria,Maiduguri,"{latitude:11.8552999496459, longitude:13.0809001922607}",1
272,Makurdi Airport,MDI,Nigeria,Makurdi,"{latitude:7.70388, longitude:8.61394}",1
273,Murtala Muhammed International Airport,LOS,Nigeria,Lagos,"{latitude:6.57737016677856, longitude:3.3211600780487}",1
274,Minna Airport,MXJ,Nigeria,Minna,"{latitude:9.65217018127441, longitude:6.46225976943969}",1
275,Port Harcourt International Airport,PHC,Nigeria,Port Hartcourt,"{latitude:5.01549005508422, longitude:6.94959020614624}",1
276,Sadiq Abubakar III International Airport,SKO,Nigeria,Sokoto,"{latitude:12.9162998199462, longitude:5.20719003677368}",1
277,Yola Airport,YOL,Nigeria,Yola,"{latitude:9.25755023956298, longitude:12.4303998947143}",1
278,Zaria Airport,ZAR,Nigeria,Zaria,"{latitude:11.1302, longitude:7.68581}",1
279,Maradi Airport,MFQ,Niger,Maradi,"{latitude:13.5024995803833, longitude:7.1267499923706}",1
280,Diori Hamani International Airport,NIM,Niger,Niamey,"{latitude:13.4815, longitude:2.18361}",1
281,Tahoua Airport,THZ,Niger,Tahoua,"{latitude:14.8756999969482, longitude:5.26535987854003}",1
282,Mano Dayak International Airport,AJY,Niger,Agadez,"{latitude:16.9659996032714, longitude:8.00010967254638}",1
285,Zinder Airport,ZND,Niger,Zinder,"{latitude:13.7790002822875, longitude:8.98375988006591}",1
286,Monastir Habib Bourguiba International Airport,MIR,Tunisia,Monastir,"{latitude:35.7580986022949, longitude:10.7546997070312}",1
287,Tunis Carthage International Airport,TUN,Tunisia,Tunis,"{latitude:36.8510017395019, longitude:10.2271995544433}",1
290,Gafsa Ksar International Airport,GAF,Tunisia,Gafsa,"{latitude:34.4220008850097, longitude:8.82250022888183}",1
291,Gabès Matmata International Airport,GAE,Tunisia,Gabes,"{latitude:33.8768997192382, longitude:10.1033000946044}",1
293,Djerba Zarzis International Airport,DJE,Tunisia,Djerba,"{latitude:33.875, longitude:10.7755002975463}",1
294,El Borma Airport,EBM,Tunisia,El Borma,"{latitude:31.7042999267578, longitude:9.25461959838867}",1
295,Sfax Thyna International Airport,SFA,Tunisia,Sfax,"{latitude:34.7179985046386, longitude:10.6909999847412}",1
296,Tozeur Nefta International Airport,TOE,Tunisia,Tozeur,"{latitude:33.9397010803222, longitude:8.11056041717529}",1
297,Niamtougou International Airport,LRL,Togo,Niatougou,"{latitude:9.76733016967773, longitude:1.09124994277954}",0
298,Lomé-Tokoin Airport,LFW,Togo,Lome,"{latitude:6.16560983657836, longitude:1.25451004505157}",0
299,Antwerp International Airport (Deurne),ANR,Belgium,Antwerp,"{latitude:51.1893997192, longitude:4.46027994156}",1
302,Brussels Airport,BRU,Belgium,Brussels,"{latitude:50.9014015198, longitude:4.48443984985}",1
304,Brussels South Charleroi Airport,CRL,Belgium,Charleroi,"{latitude:50.459202, longitude:4.45382}",1
308,Wevelgem Airport,KJK,Belgium,Kortrijk-vevelgem,"{latitude:50.817199707, longitude:3.20472002029}",1
309,Liège Airport,LGG,Belgium,Liege,"{latitude:50.6374015808105, longitude:5.4432201385498}",1
310,Ostend-Bruges International Airport,OST,Belgium,Ostend,"{latitude:51.1988983153999, longitude:2.8622200489}",1
316,Zoersel (Oostmalle) Airfield,OBL,Belgium,Zoersel,"{latitude:51.264702, longitude:4.75333}",1
318,Altenburg-Nobitz Airport,AOC,Germany,Altenburg,"{latitude:50.981945, longitude:12.506389}",1
325,Riesa-Göhlis Airport,IES,Germany,Riesa,"{latitude:51.2936096191, longitude:13.3561105728}",1
326,Rechlin-Lärz Airport,REB,Germany,Rechlin-laerz,"{latitude:53.306388855, longitude:12.7522220612}",1
328,Schönhagen Airport,QXH,Germany,Schoenhagen,"{latitude:52.203609, longitude:13.156389}",1
329,Barth Airport,BBH,Germany,Barth,"{latitude:54.338253, longitude:12.710515}",1
332,"Magdeburg ""City"" Airport",ZMG,Germany,Magdeburg,"{latitude:52.073612, longitude:11.626389}",1
335,Cottbus-Drewitz Airport,CBU,Germany,Cottbus,"{latitude:51.889442, longitude:14.531944}",1
337,Berlin-Schönefeld Airport,SXF,Germany,Berlin,"{latitude:52.380001, longitude:13.5225}",1
338,Dresden Airport,DRS,Germany,Dresden,"{latitude:51.1328010559082, longitude:13.7672004699707}",1
339,Erfurt Airport,ERF,Germany,Erfurt,"{latitude:50.9798011779785, longitude:10.9581003189086}",1
340,Frankfurt am Main Airport,FRA,Germany,Frankfurt,"{latitude:50.033333, longitude:8.570556}",1
341,Münster Osnabrück Airport,FMO,Germany,Munster,"{latitude:52.134601593, longitude:7.68483018875}",1
342,Hamburg Airport,HAM,Germany,Hamburg,"{latitude:53.630401611328, longitude:9.9882297515869}",1
343,Berlin-Tempelhof International Airport,THF,Germany,Berlin,"{latitude:52.4729995727539, longitude:13.4039001464843}",1
344,Cologne Bonn Airport,CGN,Germany,Cologne,"{latitude:50.8658981323, longitude:7.1427397728}",1
345,Düsseldorf Airport,DUS,Germany,Duesseldorf,"{latitude:51.289501, longitude:6.76678}",1
346,Munich Airport,MUC,Germany,Munich,"{latitude:48.353802, longitude:11.7861}",1
347,Nuremberg Airport,NUE,Germany,Nuernberg,"{latitude:49.498699, longitude:11.078056}",1
348,Leipzig/Halle Airport,LEJ,Germany,Leipzig,"{latitude:51.423889, longitude:12.236389}",1
349,Saarbrücken Airport,SCN,Germany,Saarbruecken,"{latitude:49.2145996094, longitude:7.10950994492}",1
350,Stuttgart Airport,STR,Germany,Stuttgart,"{latitude:48.6898994445999, longitude:9.22196006775}",1
351,Berlin-Tegel Airport,TXL,Germany,Berlin,"{latitude:52.5597, longitude:13.2877}",1
352,Hannover Airport,HAJ,Germany,Hannover,"{latitude:52.461101532, longitude:9.68507957458}",1
353,Bremen Airport,BRE,Germany,Bremen,"{latitude:53.0475006104, longitude:8.78666973114}",1
354,Frankfurt-Egelsbach Airport,QEF,Germany,Egelsbach,"{latitude:49.959999, longitude:8.645833}",1
355,Frankfurt-Hahn Airport,HHN,Germany,Hahn,"{latitude:49.9487, longitude:7.26389}",1
356,Mannheim-City Airport,MHG,Germany,Mannheim,"{latitude:49.473057, longitude:8.514167}",1
360,Eisenach-Kindel Airport,EIB,Germany,Eisenach,"{latitude:50.991604, longitude:10.47973}",1
361,Siegerland Airport,SGE,Germany,Siegerland,"{latitude:50.7076988220214, longitude:8.08296966552734}",1
362,Hamburg-Finkenwerder Airport,XFW,Germany,Hamburg,"{latitude:53.5352783203125, longitude:9.83555603027343}",1
363,Kiel-Holtenau Airport,KEL,Germany,Kiel,"{latitude:54.3794441223144, longitude:10.1452779769897}",1
364,Lübeck Blankensee Airport,LBC,Germany,Luebeck,"{latitude:53.8054008484, longitude:10.7192001343}",1
368,Essen Mulheim Airport,ESS,Germany,Essen,"{latitude:51.40230178833, longitude:6.93732976913452}",1
369,Bielefeld Airport,BFE,Germany,Bielefeld,"{latitude:51.964722, longitude:8.544444}",1
370,Mönchengladbach Airport,MGL,Germany,Moenchengladbach,"{latitude:51.230278, longitude:6.504444}",1
371,Paderborn Lippstadt Airport,PAD,Germany,Paderborn,"{latitude:51.6141014098999, longitude:8.61631965636999}",1
373,Dortmund Airport,DTM,Germany,Dortmund,"{latitude:51.5182991027999, longitude:7.61223983765}",1
374,Augsburg Airport,AGB,Germany,Augsburg,"{latitude:48.425278, longitude:10.931667}",1
378,Oberpfaffenhofen Airport,OBF,Germany,Oberpfaffenhofen,"{latitude:48.081402, longitude:11.2831}",1
379,Straubing Airport,RBM,Germany,Straubing,"{latitude:48.9008331298828, longitude:12.5166673660278}",1
382,Friedrichshafen Airport,FDH,Germany,Friedrichshafen,"{latitude:47.6712989806999, longitude:9.51148986816}",1
383,Schwerin Parchim Airport,SZW,Germany,Parchim,"{latitude:53.426998, longitude:11.7834}",1
386,Bayreuth Airport,BYU,Germany,Bayreuth,"{latitude:49.985001, longitude:11.64}",1
387,Burg Feuerstein Airport,URD,Germany,Burg Feuerstein,"{latitude:49.794166564941, longitude:11.133610725403}",1
388,Hof-Plauen Airport,HOQ,Germany,Hof,"{latitude:50.2886123657226, longitude:11.8563890457153}",1
393,Zweibrücken Airport,ZQW,Germany,Zweibruecken,"{latitude:49.2094, longitude:7.40056}",1
394,Donaueschingen-Villingen Airport,ZQL,Germany,Donaueschingen,"{latitude:47.9733314513999, longitude:8.52222156525}",1
399,Braunschweig-Wolfsburg Airport,BWE,Germany,Braunschweig,"{latitude:52.319199, longitude:10.5561}",1
400,Kassel-Calden Airport,KSF,Germany,Kassel,"{latitude:51.417273, longitude:9.384967}",1
402,Bremerhaven Airport,BRV,Germany,Bremerhaven,"{latitude:53.506943, longitude:8.572778}",1
403,Emden Airport,EME,Germany,Emden,"{latitude:53.391109, longitude:7.2275}",1
405,Wilhelmshaven-Mariensiel Airport,WVN,Germany,Wilhelmshaven,"{latitude:53.5022201538085, longitude:8.05222225189208}",1
406,Borkum Airport,BMK,Germany,Borkum,"{latitude:53.59639, longitude:6.709167}",1
407,Norderney Airport,NRD,Germany,Norderney,"{latitude:53.7069435119628, longitude:7.23000001907348}",1
408,Flensburg-Schäferhaus Airport,FLF,Germany,Flensburg,"{latitude:54.7733345031738, longitude:9.3788890838623}",1
410,Westerland Sylt Airport,GWT,Germany,Westerland,"{latitude:54.9132003784, longitude:8.34047031403}",1
412,Kärdla Airport,KDL,Estonia,Kardla,"{latitude:58.9907989501953, longitude:22.8306999206542}",2
413,Kuressaare Airport,URE,Estonia,Kuressaare,"{latitude:58.2299003601074, longitude:22.50950050354}",2
414,Pärnu Airport,EPU,Estonia,Parnu,"{latitude:58.4189987182617, longitude:24.4727993011474}",2
415,Lennart Meri Tallinn Airport,TLL,Estonia,Tallinn-ulemiste International,"{latitude:59.4132995604999, longitude:24.8327999114999}",2
416,Tartu Airport,TAY,Estonia,Tartu,"{latitude:58.3074989319, longitude:26.6903991699}",2
417,Enontekio Airport,ENF,Finland,Enontekio,"{latitude:68.362602233887, longitude:23.424299240112}",2
419,Halli Airport,KEV,Finland,Halli,"{latitude:61.856039, longitude:24.786686}",2
420,Helsinki Malmi Airport,HEM,Finland,Helsinki,"{latitude:60.2546005249023, longitude:25.0428009033203}",2
421,Helsinki Vantaa Airport,HEL,Finland,Helsinki,"{latitude:60.317199707031, longitude:24.963300704956}",2
424,Hyvinkää Airfield,HYV,Finland,Hyvinkaa,"{latitude:60.6543998718, longitude:24.8810997009}",2
427,Kitee Airport,KTQ,Finland,Kitee,"{latitude:62.1661, longitude:30.073601}",2
428,Ivalo Airport,IVL,Finland,Ivalo,"{latitude:68.607299804688, longitude:27.405300140381}",2
429,Joensuu Airport,JOE,Finland,Joensuu,"{latitude:62.662899017334, longitude:29.607500076294}",2
430,Jyvaskyla Airport,JYV,Finland,Jyvaskyla,"{latitude:62.399501800537, longitude:25.678300857544}",2
431,Kauhava Airport,KAU,Finland,Kauhava,"{latitude:63.127102, longitude:23.051399}",2
432,Kemi-Tornio Airport,KEM,Finland,Kemi,"{latitude:65.778701782227, longitude:24.582099914551}",2
433,Kajaani Airport,KAJ,Finland,Kajaani,"{latitude:64.285499572754, longitude:27.692399978638}",2
434,Kauhajoki Airport,KHJ,Finland,Kauhajoki,"{latitude:62.4625015259, longitude:22.3931007385}",2
435,Kokkola-Pietarsaari Airport,KOK,Finland,Kruunupyy,"{latitude:63.721199035645, longitude:23.143100738525}",2
437,Kuusamo Airport,KAO,Finland,Kuusamo,"{latitude:65.987602233887, longitude:29.239400863647}",2
438,Kittilä Airport,KTT,Finland,Kittila,"{latitude:67.700996398926, longitude:24.846799850464}",2
439,Kuopio Airport,KUO,Finland,Kuopio,"{latitude:63.007099151611, longitude:27.797800064087}",2
440,Lahti Vesivehmaa Airport,QLF,Finland,Vesivehmaa,"{latitude:61.144199, longitude:25.693501}",2
441,Lappeenranta Airport,LPP,Finland,Lappeenranta,"{latitude:61.044601, longitude:28.144743}",2
442,Mariehamn Airport,MHQ,Finland,Mariehamn,"{latitude:60.122200012207, longitude:19.898199081421}",2
444,Mikkeli Airport,MIK,Finland,Mikkeli,"{latitude:61.6866, longitude:27.201799}",2
446,Oulu Airport,OUL,Finland,Oulu,"{latitude:64.930099487305, longitude:25.354600906372}",2
448,Pori Airport,POR,Finland,Pori,"{latitude:61.461700439453, longitude:21.799999237061}",2
453,Rovaniemi Airport,RVN,Finland,Rovaniemi,"{latitude:66.564796447754, longitude:25.830400466919}",2
455,Savonlinna Airport,SVL,Finland,Savonlinna,"{latitude:61.943099975586, longitude:28.945100784302}",2
457,Sodankyla Airport,SOT,Finland,Sodankyla,"{latitude:67.3949966431, longitude:26.6191005707}",2
458,Tampere-Pirkkala Airport,TMP,Finland,Tampere,"{latitude:61.414100646973, longitude:23.604400634766}",2
460,Turku Airport,TKU,Finland,Turku,"{latitude:60.514099121094, longitude:22.262800216675}",2
461,Utti Air Base,UTI,Finland,Utti,"{latitude:60.89640045166, longitude:26.938400268555}",2
462,Vaasa Airport,VAA,Finland,Vaasa,"{latitude:63.050701141357, longitude:21.762199401855}",2
463,Varkaus Airport,VRK,Finland,Varkaus,"{latitude:62.171100616455, longitude:27.868600845337}",2
464,Ylivieska Airfield,YLI,Finland,Ylivieska-raudaskyla,"{latitude:64.0547222, longitude:24.7252778}",2
465,Belfast International Airport,BFS,United Kingdom,Belfast,"{latitude:54.6575012207, longitude:-6.21582984923999}",0
466,St Angelo Airport,ENK,United Kingdom,Enniskillen,"{latitude:54.3988990783691, longitude:-7.65166997909545}",0
467,George Best Belfast City Airport,BHD,United Kingdom,Belfast,"{latitude:54.6180992126464, longitude:-5.87249994277954}",0
468,City of Derry Airport,LDY,United Kingdom,Londonderry,"{latitude:55.0428009033203, longitude:-7.1611099243164}",0
469,Birmingham International Airport,BHX,United Kingdom,Birmingham,"{latitude:52.4538993834999, longitude:-1.74802994728}",0
470,Coventry Airport,CVT,United Kingdom,Coventry,"{latitude:52.3697013855, longitude:-1.47971999644999}",0
472,Gloucestershire Airport,GLO,United Kingdom,Golouchestershire,"{latitude:51.8941993713378, longitude:-2.16722011566162}",0
475,Cotswold Airport,GBA,United Kingdom,Pailton,"{latitude:51.668095, longitude:-2.05694}",0
478,Manchester Airport,MAN,United Kingdom,Manchester,"{latitude:53.3536987304687, longitude:-2.27495002746582}",0
481,Newquay Cornwall Airport,NQY,United Kingdom,Newquai,"{latitude:50.4406013488769, longitude:-4.99540996551513}",0
482,RAF Lyneham,LYE,United Kingdom,Lyneham,"{latitude:51.5051, longitude:-1.99343}",0
486,RNAS Yeovilton,YEO,United Kingdom,Yeovilton,"{latitude:51.0093994140625, longitude:-2.63881993293762}",0
487,Haverfordwest Airport,HAW,United Kingdom,Haverfordwest,"{latitude:51.8330993652343, longitude:-4.96111011505126}",0
488,Cardiff International Airport,CWL,United Kingdom,Cardiff,"{latitude:51.3967018127441, longitude:-3.34332990646362}",0
489,Swansea Airport,SWS,United Kingdom,Swansea,"{latitude:51.6053009033203, longitude:-4.06783008575439}",0
490,Bristol Airport,BRS,United Kingdom,Bristol,"{latitude:51.382702, longitude:-2.71909}",0
491,Liverpool John Lennon Airport,LPL,United Kingdom,Liverpool,"{latitude:53.3335990905761, longitude:-2.8497200012207}",0
492,London Luton Airport,LTN,United Kingdom,London,"{latitude:51.874698638916, longitude:-0.368333011865615}",0
493,Plymouth City Airport,PLH,United Kingdom,Plymouth,"{latitude:50.422798, longitude:-4.10583}",0
494,Bournemouth Airport,BOH,United Kingdom,Bournemouth,"{latitude:50.7799987792968, longitude:-1.84249997138977}",0
495,Southampton Airport,SOU,United Kingdom,Southampton,"{latitude:50.9502983093261, longitude:-1.35679996013641}",0
496,Lasham Airport,QLA,United Kingdom,Lasham,"{latitude:51.187198638916, longitude:-1.03349995613098}",0
497,Alderney Airport,ACI,Guernsey,Alderney,"{latitude:49.706104, longitude:-2.21472}",0
498,Guernsey Airport,GCI,Guernsey,Guernsey,"{latitude:49.435001373291, longitude:-2.60196995735168}",0
499,Jersey Airport,JER,Jersey,Jersey,"{latitude:49.2079010009765, longitude:-2.19550991058349}",0
500,Shoreham Airport,ESH,United Kingdom,Shoreham By Sea,"{latitude:50.835602, longitude:-0.297222}",0
501,London Biggin Hill Airport,BQH,United Kingdom,Biggin Hill,"{latitude:51.3307991027999, longitude:0.0324999988079}",0
502,London Gatwick Airport,LGW,United Kingdom,London,"{latitude:51.148102, longitude:-0.190278}",0
503,London City Airport,LCY,United Kingdom,London,"{latitude:51.505299, longitude:0.055278}",0
504,Farnborough Airport,FAB,United Kingdom,Farnborough,"{latitude:51.2757987976, longitude:-0.776332974434}",0
506,Blackbushe Airport,BBS,United Kingdom,Blackbushe,"{latitude:51.3238983154296, longitude:-0.847500026226043}",0
507,London Heathrow Airport,LHR,United Kingdom,London,"{latitude:51.4706, longitude:-0.461941}",0
508,Southend Airport,SEN,United Kingdom,Southend,"{latitude:51.5713996887207, longitude:0.695555984973907}",0
509,Lydd Airport,LYX,United Kingdom,Lydd,"{latitude:50.9561004638671, longitude:0.939167022705078}",0
510,Kent International Airport,MSE,United Kingdom,Manston,"{latitude:51.342201, longitude:1.34611}",0
512,Carlisle Airport,CAX,United Kingdom,Carlisle,"{latitude:54.9375, longitude:-2.80917000770568}",0
514,Blackpool International Airport,BLK,United Kingdom,Blackpool,"{latitude:53.7717018127441, longitude:-3.0286099910736}",0
515,Humberside Airport,HUY,United Kingdom,Humberside,"{latitude:53.5744018554687, longitude:-0.350832998752594}",0
516,Barrow Walney Island Airport,BWF,United Kingdom,Barrow Island,"{latitude:54.1286111, longitude:-3.2675}",0
517,Leeds Bradford Airport,LBA,United Kingdom,Leeds,"{latitude:53.8658981323242, longitude:-1.66057002544403}",0
518,Warton Airport,WRT,United Kingdom,Warton,"{latitude:53.745098, longitude:-2.88306}",0
519,Hawarden Airport,CEG,United Kingdom,Hawarden,"{latitude:53.1781005859375, longitude:-2.97778010368347}",0
520,Isle of Man Airport,IOM,Isle of Man,Isle Of Man,"{latitude:54.0833015441894, longitude:-4.6238899230957}",0
521,Newcastle Airport,NCL,United Kingdom,Newcastle,"{latitude:55.037498474121, longitude:-1.69166994094848}",0
522,Durham Tees Valley Airport,MME,United Kingdom,Teesside,"{latitude:54.5092010498046, longitude:-1.42940998077392}",0
523,East Midlands Airport,EMA,United Kingdom,East Midlands,"{latitude:52.8311004639, longitude:-1.32806003094}",0
529,Kirkwall Airport,KOI,United Kingdom,Kirkwall,"{latitude:58.9578018188476, longitude:-2.90499997138977}",0
530,Sumburgh Airport,LSI,United Kingdom,Sumburgh,"{latitude:59.8788986206054, longitude:-1.29556000232696}",0
531,Wick Airport,WIC,United Kingdom,Wick,"{latitude:58.4589004516601, longitude:-3.09306001663208}",0
532,Aberdeen Dyce Airport,ABZ,United Kingdom,Aberdeen,"{latitude:57.2019004821777, longitude:-2.19777989387512}",0
